Date,Close,High,Low,Open,Volume,Stock
2025-07-23,1418.932861328125,1420.3273163904719,1408.7734859597779,1420.3273163904719,8354596,RELIANCE
2025-07-24,1397.3192138671875,1417.3392306864348,1390.4466381154343,1413.554298653669,14740507,RELIANCE
2025-07-25,1386.1636962890625,1395.4267490386208,1378.593953801798,1393.3351272649268,11854722,RELIANCE
2025-07-28,1382.080078125,1402.199795115413,1379.490445288333,1386.7614543919697,7748361,RELIANCE
2025-07-29,1411.4627685546875,1414.550412474214,1377.4984422704579,1377.4984422704579,10750072,RELIANCE
2025-07-30,1404.4906005859375,1417.6381639620695,1395.7256799199,1412.458776601272,7209849,RELIANCE
2025-07-31,1384.669677734375,1397.0203743336986,1376.7015020683227,1382.5780559389787,17065827,RELIANCE
2025-08-01,1388.15576171875,1400.3073026227253,1378.7932525308158,1381.3828853186424,10321171,RELIANCE
2025-08-04,1405.885009765625,1410.466686507784,1386.1637261382157,1389.5502251510159,6312820,RELIANCE
2025-08-05,1386.1636962890625,1405.38696851784,1382.5780415934858,1405.38696851784,9315972,RELIANCE
2025-08-06,1387.259521484375,1390.3471654369864,1377.797312271222,1386.3630773472378,5834312,RELIANCE
2025-08-07,1383.8729248046875,1388.1557462486337,1360.5659868045632,1382.1796145349972,9976705,RELIANCE
2025-08-08,1362.35888671875,1391.6418351007062,1359.569976594415,1379.4904158119157,8793606,RELIANCE
2025-08-11,1380.6856689453125,1382.4785572067015,1355.7851185633474,1364.5501609316866,9997486,RELIANCE
2025-08-12,1374.9088134765625,1396.3232867936674,1369.7294260490362,1376.4028464986861,12244664,RELIANCE
2025-08-13,1377.0999755859375,1386.2634508216695,1372.0202877666845,1382.4785186353236,7457021,RELIANCE
2025-08-14,1373.800048828125,1380.699951171875,1370.0999755859375,1377.300048828125,7126128,RELIANCE
2025-08-18,1381.699951171875,1394.9000244140625,1377.0,1390.0,11785109,RELIANCE
2025-08-19,1420.0999755859375,1421.0,1389.0999755859375,1390.0,14384719,RELIANCE
2025-08-20,1413.0,1424.9000244140625,1410.0,1413.0,8725641,RELIANCE
2025-08-21,1424.800048828125,1431.9000244140625,1420.300048828125,1425.0,11021323,RELIANCE
2025-08-22,1409.199951171875,1423.4000244140625,1407.9000244140625,1420.0,5818868,RELIANCE
2025-08-25,1412.5999755859375,1419.5,1405.699951171875,1414.699951171875,5979407,RELIANCE
2025-08-26,1384.9000244140625,1410.0,1381.5999755859375,1408.0,12145259,RELIANCE
2025-08-28,1385.9000244140625,1392.199951171875,1366.5,1389.9000244140625,13161813,RELIANCE
2025-08-29,1357.199951171875,1403.5,1350.0,1381.0999755859375,18758842,RELIANCE
2025-09-01,1353.9000244140625,1363.199951171875,1340.5999755859375,1356.0,11232238,RELIANCE
2025-09-02,1366.5,1384.5,1354.5,1354.800048828125,11517006,RELIANCE
2025-09-03,1372.5999755859375,1376.5,1360.5,1369.699951171875,7847563,RELIANCE
2025-09-04,1359.300048828125,1374.0,1357.0999755859375,1371.800048828125,13223177,RELIANCE
2025-09-05,1375.0,1381.0,1359.300048828125,1363.0,5777575,RELIANCE
2025-09-08,1378.5,1386.0,1372.4000244140625,1380.0,6986720,RELIANCE
2025-09-09,1376.199951171875,1381.199951171875,1368.699951171875,1376.5999755859375,9754452,RELIANCE
2025-09-10,1377.0,1388.5,1374.0999755859375,1383.9000244140625,7790815,RELIANCE
2025-09-11,1383.300048828125,1385.5,1375.0,1376.0,9766072,RELIANCE
2025-09-12,1395.0,1396.300048828125,1380.5,1383.300048828125,7403368,RELIANCE
2025-09-15,1399.300048828125,1400.800048828125,1388.5999755859375,1393.0,5396697,RELIANCE
2025-09-16,1405.300048828125,1408.0,1398.199951171875,1404.699951171875,8686961,RELIANCE
2025-09-17,1413.800048828125,1416.199951171875,1406.9000244140625,1407.0,7519417,RELIANCE
2025-09-18,1415.0,1422.0,1410.699951171875,1420.4000244140625,9332642,RELIANCE
2025-09-19,1407.4000244140625,1417.0,1403.5999755859375,1414.9000244140625,13461373,RELIANCE
2025-09-22,1390.5999755859375,1410.699951171875,1388.0,1403.9000244140625,7757970,RELIANCE
2025-09-23,1389.800048828125,1395.0,1376.800048828125,1391.0,14014702,RELIANCE
2025-09-24,1383.0,1396.0,1380.4000244140625,1385.300048828125,5922759,RELIANCE
2025-09-25,1372.4000244140625,1384.5,1369.0,1381.300048828125,11411143,RELIANCE
2025-09-26,1377.5999755859375,1382.699951171875,1366.0,1372.0,9879109,RELIANCE
2025-09-29,1372.800048828125,1389.0,1368.0,1381.5999755859375,14231999,RELIANCE
2025-09-30,1364.0,1377.0999755859375,1362.800048828125,1377.0999755859375,14604684,RELIANCE
2025-10-01,1368.699951171875,1378.5999755859375,1362.699951171875,1367.0,12045916,RELIANCE
2025-10-03,1363.4000244140625,1371.5999755859375,1356.9000244140625,1363.199951171875,12842347,RELIANCE
2025-10-06,1375.0,1377.4000244140625,1359.0,1360.0,12396580,RELIANCE
2025-10-07,1384.800048828125,1395.9000244140625,1375.9000244140625,1376.0,11244040,RELIANCE
2025-10-08,1367.4000244140625,1389.0,1364.5,1384.800048828125,8525081,RELIANCE
2025-10-09,1377.800048828125,1380.0,1369.0999755859375,1374.0,8826633,RELIANCE
2025-10-10,1381.699951171875,1388.0,1375.0999755859375,1377.800048828125,6373084,RELIANCE
2025-10-13,1375.0,1377.699951171875,1367.800048828125,1376.9000244140625,7600682,RELIANCE
2025-10-14,1375.9000244140625,1388.0,1370.0999755859375,1380.0,9768174,RELIANCE
2025-10-15,1374.300048828125,1384.0,1372.699951171875,1383.0,10882743,RELIANCE
2025-10-16,1398.300048828125,1400.5,1375.0,1375.0999755859375,12315932,RELIANCE
2025-10-17,1416.800048828125,1423.300048828125,1399.0999755859375,1401.0,19335561,RELIANCE
2025-10-20,1466.800048828125,1473.800048828125,1433.300048828125,1440.0,24721978,RELIANCE
2025-10-21,1465.199951171875,1474.0,1460.0,1468.0,2066169,RELIANCE
2025-10-23,1448.4000244140625,1482.9000244140625,1444.5999755859375,1475.0,18707090,RELIANCE
2025-10-24,1451.5999755859375,1459.800048828125,1441.0,1450.0,9700837,RELIANCE
2025-10-27,1484.0999755859375,1485.0,1458.0,1463.0,14113867,RELIANCE
2025-10-28,1486.9000244140625,1492.0,1477.5999755859375,1484.0999755859375,17631577,RELIANCE
2025-10-29,1504.199951171875,1508.300048828125,1488.0999755859375,1490.0,11884745,RELIANCE
2025-10-30,1488.5,1503.0999755859375,1484.0,1500.0,9318663,RELIANCE
2025-10-31,1486.4000244140625,1497.5,1482.300048828125,1490.4000244140625,8758053,RELIANCE
2025-11-03,1484.699951171875,1495.0,1479.300048828125,1486.0,8452085,RELIANCE
2025-11-04,1473.0999755859375,1492.800048828125,1470.0999755859375,1483.9000244140625,10007806,RELIANCE
2025-11-06,1496.0999755859375,1501.5999755859375,1476.199951171875,1484.0,16772678,RELIANCE
2025-11-07,1478.0,1498.4000244140625,1475.9000244140625,1494.5999755859375,7821765,RELIANCE
2025-11-10,1489.300048828125,1501.0,1475.5,1477.9000244140625,7068438,RELIANCE
2025-11-11,1493.4000244140625,1498.800048828125,1480.199951171875,1497.0,7127506,RELIANCE
2025-11-12,1511.5,1524.699951171875,1500.0,1505.0,12384459,RELIANCE
2025-11-13,1510.9000244140625,1522.0999755859375,1506.800048828125,1515.0,7196443,RELIANCE
2025-11-14,1518.9000244140625,1520.9000244140625,1505.5,1505.5,7682823,RELIANCE
2025-11-17,1518.300048828125,1523.699951171875,1511.5,1520.9000244140625,5871416,RELIANCE
2025-11-18,1519.4000244140625,1527.800048828125,1510.5,1521.699951171875,11045042,RELIANCE
2025-11-19,1518.9000244140625,1522.300048828125,1512.0,1517.4000244140625,5692366,RELIANCE
2025-11-20,1549.0999755859375,1550.9000244140625,1526.699951171875,1530.0,18171724,RELIANCE
2025-11-21,1546.5999755859375,1557.800048828125,1540.0999755859375,1541.0,9615271,RELIANCE
2025-11-24,1535.9000244140625,1550.0,1531.800048828125,1550.0,18433951,RELIANCE
2025-11-25,1539.699951171875,1559.5999755859375,1525.0999755859375,1535.9000244140625,15033482,RELIANCE
2025-11-26,1569.9000244140625,1571.5999755859375,1540.5,1542.300048828125,14054299,RELIANCE
2025-11-27,1563.4000244140625,1575.5,1556.0,1575.0,9794643,RELIANCE
2025-11-28,1567.5,1581.300048828125,1563.0,1568.0,8959508,RELIANCE
2025-12-01,1566.0999755859375,1577.5,1563.5999755859375,1575.0,8920233,RELIANCE
2025-12-02,1546.300048828125,1567.5,1542.0,1561.0999755859375,11389150,RELIANCE
2025-12-03,1538.800048828125,1552.4000244140625,1533.0,1545.199951171875,6090883,RELIANCE
2025-12-04,1535.5999755859375,1560.5,1517.5999755859375,1536.0,11867930,RELIANCE
2025-12-05,1540.5999755859375,1545.800048828125,1520.5999755859375,1530.4000244140625,10183266,RELIANCE
2025-12-08,1543.0,1551.0,1535.0,1539.199951171875,11301491,RELIANCE
2025-12-09,1529.4000244140625,1542.5,1520.0999755859375,1540.300048828125,11503971,RELIANCE
2025-12-10,1536.9000244140625,1547.5,1531.4000244140625,1534.0,7991629,RELIANCE
2025-12-11,1545.0,1550.0,1524.0,1536.9000244140625,4706197,RELIANCE
2025-12-12,1556.5,1559.800048828125,1546.0999755859375,1550.800048828125,5106655,RELIANCE
2025-12-15,1556.199951171875,1558.5999755859375,1546.5,1551.199951171875,5774543,RELIANCE
2025-12-16,1542.300048828125,1551.699951171875,1538.800048828125,1545.0,11731856,RELIANCE
2025-12-17,1544.4000244140625,1550.0,1539.300048828125,1550.0,7116649,RELIANCE
2025-12-18,1544.4000244140625,1551.5,1535.199951171875,1535.199951171875,6580829,RELIANCE
2025-12-19,1565.0999755859375,1574.199951171875,1551.0,1554.4000244140625,13937275,RELIANCE
2025-12-22,1575.4000244140625,1577.5,1565.300048828125,1573.5,10184852,RELIANCE
2025-12-23,1570.699951171875,1580.9000244140625,1568.0999755859375,1580.9000244140625,7506564,RELIANCE
2025-12-24,1558.199951171875,1575.699951171875,1553.5999755859375,1572.699951171875,8815745,RELIANCE
2025-12-26,1559.199951171875,1561.0,1554.300048828125,1554.699951171875,2311495,RELIANCE
2025-12-29,1545.5999755859375,1558.0999755859375,1543.5999755859375,1554.9000244140625,5972105,RELIANCE
2025-12-30,1539.800048828125,1553.5999755859375,1537.800048828125,1547.0,8815884,RELIANCE
2025-12-31,1570.4000244140625,1577.0,1541.0,1541.0,5771830,RELIANCE
2026-01-01,1575.5999755859375,1592.5,1571.0999755859375,1573.699951171875,6408128,RELIANCE
2026-01-02,1592.300048828125,1594.5999755859375,1578.199951171875,1580.0,6602230,RELIANCE
2026-01-05,1578.0999755859375,1611.800048828125,1575.300048828125,1593.0,8704973,RELIANCE
2026-01-06,1507.5999755859375,1569.0,1496.300048828125,1569.0,27417125,RELIANCE
2026-01-07,1504.199951171875,1520.0,1498.0,1510.0,11199340,RELIANCE
2026-01-08,1470.5999755859375,1503.9000244140625,1468.800048828125,1500.0,16518684,RELIANCE
2026-01-09,1475.300048828125,1479.9000244140625,1465.0,1465.0,8335311,RELIANCE
2026-01-12,1483.199951171875,1485.300048828125,1451.0,1475.300048828125,8883745,RELIANCE
2026-01-13,1452.800048828125,1485.800048828125,1444.699951171875,1485.0,13499760,RELIANCE
2026-01-14,1458.800048828125,1467.0,1440.199951171875,1444.0,8321764,RELIANCE
2026-01-15,1458.800048828125,1458.800048828125,1458.800048828125,1458.800048828125,0,RELIANCE
2026-01-16,1457.9000244140625,1480.0,1455.0999755859375,1458.800048828125,17167161,RELIANCE
2026-01-19,1413.5999755859375,1450.5999755859375,1403.300048828125,1450.5999755859375,20392765,RELIANCE
2026-01-20,1394.0,1416.0,1390.0,1410.699951171875,13189498,RELIANCE
2026-01-21,1404.5999755859375,1412.9000244140625,1373.0,1389.5,17352720,RELIANCE
2026-01-22,1402.5,1419.5,1395.0,1410.0999755859375,15721693,RELIANCE
2026-01-23,1386.0999755859375,1407.0,1381.0,1401.800048828125,9837802,RELIANCE
2026-01-27,1380.5,1391.5999755859375,1368.0,1380.0,26302396,RELIANCE
2026-01-28,1396.699951171875,1409.9000244140625,1384.9000244140625,1385.0,11121657,RELIANCE
2026-01-29,1391.0,1402.9000244140625,1384.0,1402.9000244140625,20846683,RELIANCE
2026-01-30,1395.4000244140625,1398.0,1378.5,1382.5999755859375,11239835,RELIANCE
2026-02-02,1390.4000244140625,1392.9000244140625,1335.5,1340.0,15711165,RELIANCE
2026-02-03,1437.0999755859375,1489.5,1430.199951171875,1473.9000244140625,25456171,RELIANCE
2026-02-04,1456.800048828125,1464.0,1440.300048828125,1444.0,8333387,RELIANCE
2026-02-05,1443.4000244140625,1461.5,1439.5,1457.0,11763658,RELIANCE
2026-02-06,1450.800048828125,1452.800048828125,1433.5,1441.5,8277304,RELIANCE
2026-02-09,1461.5999755859375,1465.9000244140625,1453.0,1458.0,5775864,RELIANCE
2026-02-10,1458.5,1471.0,1452.199951171875,1471.0,10259630,RELIANCE
2026-02-11,1468.699951171875,1470.0,1453.5999755859375,1459.5999755859375,7106877,RELIANCE
2026-02-12,1448.9000244140625,1473.0,1445.5,1470.0,11135399,RELIANCE
2026-02-13,1419.5999755859375,1450.699951171875,1416.300048828125,1445.5,10755693,RELIANCE
2026-02-16,1437.0999755859375,1439.5999755859375,1409.300048828125,1420.0999755859375,5896514,RELIANCE
2026-02-17,1423.0,1431.800048828125,1418.5999755859375,1431.0999755859375,10731630,RELIANCE
2026-02-18,1441.300048828125,1442.0999755859375,1419.199951171875,1427.0,5521096,RELIANCE
2026-02-19,1409.5,1443.0,1400.0,1443.0,11884664,RELIANCE
2026-02-20,1419.4000244140625,1427.4000244140625,1406.0999755859375,1409.5,8177670,RELIANCE
2026-02-23,1428.0,1434.9000244140625,1418.300048828125,1425.0,7758856,RELIANCE
2026-02-24,1428.800048828125,1433.300048828125,1415.0,1425.300048828125,12529409,RELIANCE
2026-02-25,1398.5,1440.5,1393.5,1435.0,10728792,RELIANCE
2026-02-26,1406.800048828125,1412.9000244140625,1391.9000244140625,1398.5,16683858,RELIANCE
2026-02-27,1393.9000244140625,1410.4000244140625,1388.0999755859375,1398.0,12031440,RELIANCE
2026-03-02,1358.0,1378.5999755859375,1341.5,1375.5,23728722,RELIANCE
2026-03-04,1345.0,1352.800048828125,1307.0,1330.0,32495007,RELIANCE
2026-03-05,1389.4000244140625,1399.0,1353.0999755859375,1353.0999755859375,25957532,RELIANCE
2026-03-06,1404.800048828125,1424.300048828125,1390.300048828125,1396.5,19311971,RELIANCE
2026-03-09,1424.0,1429.4000244140625,1370.0,1375.0,24870822,RELIANCE
2026-03-10,1408.800048828125,1431.5,1400.5999755859375,1430.5999755859375,18071259,RELIANCE
2026-03-11,1390.199951171875,1434.0,1383.5999755859375,1424.9000244140625,21848087,RELIANCE
2026-03-12,1392.199951171875,1410.9000244140625,1381.0999755859375,1390.0,20939959,RELIANCE
2026-03-13,1380.699951171875,1400.800048828125,1378.4000244140625,1385.199951171875,17265090,RELIANCE
2026-03-16,1395.0999755859375,1397.300048828125,1363.5,1380.0,22837802,RELIANCE
2026-03-17,1397.5999755859375,1405.9000244140625,1388.199951171875,1399.0,19007744,RELIANCE
2026-03-18,1408.0999755859375,1412.9000244140625,1397.199951171875,1397.199951171875,9559327,RELIANCE
2026-03-19,1384.800048828125,1415.699951171875,1376.0999755859375,1388.0,16498373,RELIANCE
2026-03-20,1414.4000244140625,1430.0,1396.0999755859375,1398.0,22993855,RELIANCE
2025-03-20,2201.755859375,2208.1380452959766,2148.783764173998,2163.9536812276774,1426689,HINDUSTAN UNILEVER
2025-03-21,2205.487060546875,2214.32393347734,2185.45691112403,2204.308858765917,2152415,HINDUSTAN UNILEVER
2025-03-24,2215.3056640625,2224.9280841258274,2200.3812164721885,2209.4635575040347,1454404,HINDUSTAN UNILEVER
2025-03-25,2230.13232421875,2250.4570850278583,2202.6889709722714,2209.9547487462705,2229340,HINDUSTAN UNILEVER
2025-03-26,2205.241455078125,2238.576053510754,2197.239272084734,2230.8193391946506,1416907,HINDUSTAN UNILEVER
2025-03-27,2203.965087890625,2219.920552767721,2160.124475668381,2203.5232921909783,3752627,HINDUSTAN UNILEVER
2025-03-28,2217.90771484375,2254.3842632873084,2199.6938916027498,2206.2724040098356,2280152,HINDUSTAN UNILEVER
2025-04-01,2193.361083984375,2243.240131281449,2179.7620223282347,2218.0551389367038,2495962,HINDUSTAN UNILEVER
2025-04-02,2197.33740234375,2203.0323238244255,2150.3548394880845,2203.0323238244255,1351493,HINDUSTAN UNILEVER
2025-04-03,2203.866943359375,2212.0654534146915,2180.3510918370066,2185.1130403837997,1310088,HINDUSTAN UNILEVER
2025-04-04,2203.866943359375,2225.959124485599,2181.7256205542135,2189.580618287982,1120226,HINDUSTAN UNILEVER
2025-04-07,2208.62890625,2220.6079696442002,2111.0306546602815,2111.0306546602815,3435185,HINDUSTAN UNILEVER
2025-04-08,2247.756591796875,2264.399319536186,2211.5255123036677,2227.18636537145,2774874,HINDUSTAN UNILEVER
2025-04-09,2307.40576171875,2311.480446220256,2248.002336789395,2252.3716316716723,2989089,HINDUSTAN UNILEVER
2025-04-11,2323.262939453125,2351.442937710442,2301.858260794508,2351.1974690128386,3836083,HINDUSTAN UNILEVER
2025-04-15,2318.697265625,2356.4994442091893,2302.692658956642,2356.4994442091893,3042779,HINDUSTAN UNILEVER
2025-04-16,2323.704833984375,2332.934360568433,2308.3874922964587,2308.3874922964587,1131979,HINDUSTAN UNILEVER
2025-04-17,2331.952392578125,2336.763482680823,2300.630685801908,2314.3769314844735,1962402,HINDUSTAN UNILEVER
2025-04-21,2308.387451171875,2329.3994741521456,2306.2273747455256,2325.177604656988,1478430,HINDUSTAN UNILEVER
2025-04-22,2355.222900390625,2362.3906339646264,2312.413305383334,2327.043143182113,2352346,HINDUSTAN UNILEVER
2025-04-23,2379.867919921875,2393.810492567148,2350.0187855371846,2366.3180012661305,2226066,HINDUSTAN UNILEVER
2025-04-24,2283.153564453125,2442.31532877599,2275.102238880822,2379.8682341199365,7065430,HINDUSTAN UNILEVER
2025-04-25,2289.92822265625,2299.4523596993467,2252.8133095091957,2289.633612290894,2859858,HINDUSTAN UNILEVER
2025-04-28,2276.57470703125,2306.423601129874,2273.0398623310593,2302.4961024476606,1555660,HINDUSTAN UNILEVER
2025-04-29,2279.618408203125,2290.22270274414,2270.6834923989963,2285.8042666616752,1896387,HINDUSTAN UNILEVER
2025-04-30,2299.64892578125,2309.8603271969996,2274.0218991661004,2277.949398128391,2083807,HINDUSTAN UNILEVER
2025-05-02,2276.57470703125,2302.4961024476606,2268.1304889782928,2291.7937644248273,1424284,HINDUSTAN UNILEVER
2025-05-05,2306.03125,2312.21686946445,2277.0659434146482,2281.9753174121656,2074103,HINDUSTAN UNILEVER
2025-05-06,2338.629150390625,2346.778758141565,2297.7830679976596,2297.7830679976596,1888125,HINDUSTAN UNILEVER
2025-05-07,2327.82861328125,2343.6366523024376,2312.609555257485,2326.06119085797,1610400,HINDUSTAN UNILEVER
2025-05-08,2312.216796875,2328.9086679425363,2298.5688334765755,2318.8935932451186,2323073,HINDUSTAN UNILEVER
2025-05-09,2290.615478515625,2300.2378988832365,2260.57025538677,2287.768137663965,1805685,HINDUSTAN UNILEVER
2025-05-12,2339.316650390625,2343.7350868761478,2303.5765044828277,2317.2244679630116,1274873,HINDUSTAN UNILEVER
2025-05-13,2317.224609375,2354.5358530852754,2310.155158509844,2332.5419526791165,1929665,HINDUSTAN UNILEVER
2025-05-14,2307.896728515625,2327.0432872078413,2296.1142308588765,2327.0432872078413,1568111,HINDUSTAN UNILEVER
2025-05-15,2312.51123046875,2326.9447405218516,2297.586783068839,2308.976625401022,3236681,HINDUSTAN UNILEVER
2025-05-16,2338.236572265625,2343.735167077532,2306.423924367458,2317.2245472572163,1473000,HINDUSTAN UNILEVER
2025-05-19,2339.512939453125,2361.408794513757,2331.95255175475,2331.95255175475,936655,HINDUSTAN UNILEVER
2025-05-20,2298.6669921875,2351.1972894631904,2296.1140220411703,2351.1972894631904,1617408,HINDUSTAN UNILEVER
2025-05-21,2321.053466796875,2332.6396359970754,2302.496131178057,2303.478005860862,1570754,HINDUSTAN UNILEVER
2025-05-22,2288.45556640625,2320.268454005645,2271.174713619723,2312.3151721769136,2423653,HINDUSTAN UNILEVER
2025-05-23,2316.43896484375,2321.642949192319,2287.3756147859463,2294.5431090059574,844118,HINDUSTAN UNILEVER
2025-05-26,2350.706298828125,2353.8482499032,2321.250058032729,2325.07927344993,892618,HINDUSTAN UNILEVER
2025-05-27,2337.058349609375,2365.8273291751543,2317.5191369873537,2350.706553150472,1865258,HINDUSTAN UNILEVER
2025-05-28,2319.18798828125,2344.716729896539,2309.3692415061387,2344.716729896539,897517,HINDUSTAN UNILEVER
2025-05-29,2323.802978515625,2332.9344618523432,2312.8060289954524,2326.0613384377953,1111275,HINDUSTAN UNILEVER
2025-05-30,2305.736328125,2331.8540504341177,2301.0232817809842,2317.224213784136,3288892,HINDUSTAN UNILEVER
2025-06-02,2328.6142578125,2340.789408851528,2301.121764755519,2305.343634416857,1178205,HINDUSTAN UNILEVER
2025-06-03,2309.6640625,2336.3710082209473,2300.139925202615,2322.2321074614806,1643913,HINDUSTAN UNILEVER
2025-06-04,2321.642822265625,2324.686729845221,2299.6489239802295,2316.733448566607,3287896,HINDUSTAN UNILEVER
2025-06-05,2333.3271484375,2336.861993557662,2306.3255917892498,2321.642934355921,1787978,HINDUSTAN UNILEVER
2025-06-06,2346.484130859375,2353.0626431956043,2327.141247831911,2330.283198828193,997488,HINDUSTAN UNILEVER
2025-06-09,2349.82275390625,2355.517675763248,2335.1929150826363,2350.608301699548,1293622,HINDUSTAN UNILEVER
2025-06-10,2351.786376953125,2356.695750752591,2335.2908330438154,2350.0189544422137,1778782,HINDUSTAN UNILEVER
2025-06-11,2333.3271484375,2359.346830298541,2328.319730852048,2351.7864423801357,1977707,HINDUSTAN UNILEVER
2025-06-12,2290.419189453125,2344.7169112625684,2281.9752104026784,2343.6367531475557,3339584,HINDUSTAN UNILEVER
2025-06-13,2276.967529296875,2282.760494395082,2260.2756586638234,2263.221282893185,1740682,HINDUSTAN UNILEVER
2025-06-16,2285.215087890625,2294.248526930686,2271.1744714100378,2277.94931097458,1105297,HINDUSTAN UNILEVER
2025-06-17,2286.3935546875,2290.8119909000766,2271.1744966219585,2277.949336261707,1119284,HINDUSTAN UNILEVER
2025-06-18,2255.660888671875,2289.1426734843863,2244.0747187940665,2285.5097848886408,2056563,HINDUSTAN UNILEVER
2025-06-19,2252.616943359375,2265.9705354890243,2248.7877278228257,2258.410148058999,1214549,HINDUSTAN UNILEVER
2025-06-20,2264.3994140625,2271.0762100507136,2250.849495086671,2253.402465225416,2685864,HINDUSTAN UNILEVER
2025-06-23,2257.35498046875,2268.169866753373,2241.082750343553,2265.590049100476,842856,HINDUSTAN UNILEVER
2025-06-24,2245.44873046875,2283.053027199062,2242.6705210148793,2277.099825042089,2440747,HINDUSTAN UNILEVER
2025-06-25,2260.9267578125,2272.6347697099336,2253.683647230803,2261.2244663474958,1047270,HINDUSTAN UNILEVER
2025-06-26,2263.010498046875,2273.130892683563,2253.8823037125367,2271.0471751540676,1874722,HINDUSTAN UNILEVER
2025-06-27,2288.90673828125,2292.4787561982344,2261.5221557844948,2263.0104562105053,1050745,HINDUSTAN UNILEVER
2025-06-30,2276.702880859375,2298.928070446473,2270.1542620550413,2291.8833514974594,1403754,HINDUSTAN UNILEVER
2025-07-01,2277.595703125,2284.6404218850275,2268.7652176811503,2282.060604307341,759914,HINDUSTAN UNILEVER
2025-07-02,2289.10546875,2290.9905524746237,2269.7575623951902,2277.099747912196,1128034,HINDUSTAN UNILEVER
2025-07-03,2295.356201171875,2308.750905945756,2286.029614742405,2291.9828168641297,1060039,HINDUSTAN UNILEVER
2025-07-04,2321.05419921875,2323.1376744970185,2292.2803906553454,2299.920284481797,1242346,HINDUSTAN UNILEVER
2025-07-07,2391.599609375,2396.858319639088,2322.7410024796927,2322.7410024796927,2701583,HINDUSTAN UNILEVER
2025-07-08,2374.03759765625,2399.6364137173014,2367.3899041263103,2386.6384929568344,1471046,HINDUSTAN UNILEVER
2025-07-09,2404.498046875,2420.670959786851,2378.4033734605428,2380.2884570863953,1741690,HINDUSTAN UNILEVER
2025-07-10,2389.615234375,2415.0156603181044,2378.8996643467794,2404.4982396768783,1053695,HINDUSTAN UNILEVER
2025-07-11,2499.947998046875,2510.2667843766285,2441.8049629845386,2480.50077507572,7242235,HINDUSTAN UNILEVER
2025-07-14,2496.971435546875,2512.7473238245966,2470.5788099993074,2480.5008132523167,2427712,HINDUSTAN UNILEVER
2025-07-15,2507.19091796875,2510.167518959921,2490.422829279717,2501.0393243676117,1700294,HINDUSTAN UNILEVER
2025-07-16,2497.963623046875,2513.144094156912,2487.9423029182253,2506.5957173853917,1284379,HINDUSTAN UNILEVER
2025-07-17,2490.224365234375,2505.702544596446,2486.652347254296,2493.3993577519996,807474,HINDUSTAN UNILEVER
2025-07-18,2470.181884765625,2495.2843577635995,2462.144965698126,2495.2843577635995,771112,HINDUSTAN UNILEVER
2025-07-21,2445.674560546875,2474.150904552474,2436.2486571651175,2471.471769802211,1169960,HINDUSTAN UNILEVER
2025-07-22,2460.359130859375,2465.6178411005535,2433.470647028656,2450.734836023488,861632,HINDUSTAN UNILEVER
2025-07-23,2431.28759765625,2467.6022267172193,2422.953211758524,2461.6490247227266,1320795,HINDUSTAN UNILEVER
2025-07-24,2418.785888671875,2446.7658880933027,2402.1168755368553,2436.744568380519,693984,HINDUSTAN UNILEVER
2025-07-25,2396.560546875,2409.657784838074,2386.638543712917,2407.1772840475533,769388,HINDUSTAN UNILEVER
2025-07-28,2422.556396484375,2429.204090176368,2393.4848786817606,2396.5605543297306,987995,HINDUSTAN UNILEVER
2025-07-29,2434.462890625,2438.3323751192297,2410.7491567723273,2425.7314790440246,732282,HINDUSTAN UNILEVER
2025-07-30,2418.388916015625,2433.768020676373,2379.7924212132107,2422.9531342933756,1224146,HINDUSTAN UNILEVER
2025-07-31,2501.535400390625,2529.1186177565537,2401.224093298107,2401.224093298107,5505507,HINDUSTAN UNILEVER
2025-08-01,2533.781982421875,2706.2264515000306,2517.112968113841,2530.110889578397,4259653,HINDUSTAN UNILEVER
2025-08-04,2523.85986328125,2563.0517752650835,2515.327086013953,2527.1341727297113,1293028,HINDUSTAN UNILEVER
2025-08-05,2514.93017578125,2533.0874906124764,2497.6659866058358,2517.7083852053106,756361,HINDUSTAN UNILEVER
2025-08-06,2515.8232421875,2543.1087511382634,2506.893439258159,2518.898917854651,885487,HINDUSTAN UNILEVER
2025-08-07,2497.8642578125,2524.1575657894737,2475.539751039598,2515.922254843745,847151,HINDUSTAN UNILEVER
2025-08-08,2479.11181640625,2510.16749263262,2467.2054125664436,2496.3760050794067,839794,HINDUSTAN UNILEVER
2025-08-11,2498.757080078125,2504.8095986608714,2459.168385930271,2470.678006035155,992436,HINDUSTAN UNILEVER
2025-08-12,2464.42724609375,2516.815472347512,2460.7561532932295,2498.3604491802103,1406211,HINDUSTAN UNILEVER
2025-08-13,2475.63916015625,2481.9891454246754,2454.108219033236,2465.6178398482184,969803,HINDUSTAN UNILEVER
2025-08-14,2461.252197265625,2489.430589305409,2453.909769595819,2479.4092692334916,1104362,HINDUSTAN UNILEVER
2025-08-18,2548.06982421875,2576.744317534717,2501.6347992367637,2519.1966970429903,3089136,HINDUSTAN UNILEVER
2025-08-19,2584.4833984375,2594.603793083701,2538.445159023351,2552.13757165593,1400717,HINDUSTAN UNILEVER
2025-08-20,2648.9765625,2659.096957697686,2568.3106250001715,2578.7287287523454,3156954,HINDUSTAN UNILEVER
