Date,Close,High,Low,Open,Volume,Stock,Return,MA20,MA50,Volatility,RSI,MACD,Trend
2025-08-12,2464.42724609375,2516.815472347512,2460.756153293229,2498.3604491802103,1406211,HINDUSTAN UNILEVER,-0.013738764067174447,2470.8268432617188,2384.07845703125,0.011193370923629044,52.685271209203975,29.72779534099527,Sideways
2025-08-13,2475.63916015625,2481.989145424676,2454.108219033236,2465.6178398482184,969803,HINDUSTAN UNILEVER,0.004549500935875361,2469.7106201171873,2387.1583837890626,0.011233149540024582,54.484675255384936,27.092559931089,Sideways
2025-08-14,2461.252197265625,2489.430589305409,2453.909769595819,2479.409269233492,1104362,HINDUSTAN UNILEVER,-0.005811413521878972,2468.26201171875,2389.716884765625,0.011283853103224554,51.76425290353941,23.571491730559046,Sideways
2025-08-18,2548.06982421875,2576.744317534717,2501.634799236764,2519.1966970429903,3089136,HINDUSTAN UNILEVER,0.03527376310707897,2472.1564086914063,2393.7485986328124,0.013669595592570302,63.5813187219128,27.469821738022347,Bullish
2025-08-19,2584.4833984375,2594.603793083701,2538.445159023351,2552.13757165593,1400717,HINDUSTAN UNILEVER,0.01429065007271313,2479.0968505859373,2398.4418115234375,0.013663851209743087,67.20979929536082,33.11580904065886,Bullish
2025-08-20,2648.9765625,2659.096957697686,2568.3106250001715,2578.728728752345,3156954,HINDUSTAN UNILEVER,0.024953986588379884,2488.527722167969,2404.385615234375,0.014523913585974357,72.44604066158855,42.30666905721773,Bullish
2025-08-21,2627.346435546875,2646.297558468229,2606.807937462502,2646.297558468229,2235686,HINDUSTAN UNILEVER,-0.008165465583701237,2498.3306640625,2410.2660009765623,0.014339110007787847,68.49540406914808,47.299877814019965,Bullish
2025-08-22,2609.387451171875,2637.76447641911,2598.5725648830726,2626.3541730605166,1223445,HINDUSTAN UNILEVER,-0.006835407821375483,2507.8607421875,2416.6453662109375,0.014400686128528113,65.3108743082816,49.24028047602678,Bullish
2025-08-25,2611.074462890625,2622.385449660888,2594.8022322765755,2622.385449660888,667598,HINDUSTAN UNILEVER,0.0006465163760913661,2518.5864379882814,2423.3275048828127,0.0140950008851611,65.47326472826046,50.33397260785796,Bullish
2025-08-26,2671.5986328125,2683.901819675416,2604.1290122069813,2604.1290122069813,4348648,HINDUSTAN UNILEVER,0.023179794671527976,2531.0385498046876,2431.05517578125,0.014651209786935935,70.76157008767326,55.44538629342651,Bullish
2025-08-28,2633.696533203125,2726.566583600232,2626.1559558246827,2726.566583600232,3198743,HINDUSTAN UNILEVER,-0.014187048587262496,2541.0002319335936,2438.0012353515626,0.015267088847281805,64.1365705314083,55.79466956777196,Bullish
2025-08-29,2639.054443359375,2701.7614547505946,2620.797812241766,2644.0154449288766,1972773,HINDUSTAN UNILEVER,0.0020343688381339042,2552.0335083007812,2445.6691064453125,0.01507078961796478,64.64054758742623,55.85989950096018,Bullish
2025-09-01,2628.834716796875,2652.4491325813005,2618.714322099665,2639.054428419475,1096729,HINDUSTAN UNILEVER,-0.0038724955402931194,2558.398474121094,2453.1934619140625,0.01341275231440217,62.826980325570936,54.459176680084965,Bullish
2025-09-02,2656.120361328125,2671.400149963799,2624.469266767194,2628.338751273143,1525106,HINDUSTAN UNILEVER,0.010379368606519446,2564.5153930664064,2461.027880859375,0.013322492543981282,65.60185449459951,54.9177594846833,Bullish
2025-09-03,2643.916015625,2665.942813210072,2637.566030780501,2660.0889285014373,1010692,HINDUSTAN UNILEVER,-0.004594801455843123,2570.518200683594,2468.7591015625,0.013340401788316933,63.32489705728349,53.677638554877376,Bullish
2025-09-04,2645.801513671875,2728.550924824722,2634.787993044382,2728.550924824722,2494678,HINDUSTAN UNILEVER,0.0007131459682274688,2577.061767578125,2476.7661572265624,0.013274345209077582,63.5354715035829,52.244732957716224,Bullish
2025-09-05,2612.860107421875,2652.0520182863465,2603.335130123233,2646.793550617698,944879,HINDUSTAN UNILEVER,-0.012450445008735156,2581.913610839844,2483.80482421875,0.013691736246824926,57.34105071110385,47.898900062986286,Bullish
2025-09-08,2603.434326171875,2623.9730666119685,2598.3742498750744,2609.486845026385,903410,HINDUSTAN UNILEVER,-0.003607457292958749,2587.1921142578126,2490.61330078125,0.013590330506096798,55.66859505113361,43.19627464616951,Bullish
2025-09-09,2621.393310546875,2625.560503547093,2590.9328084136164,2616.43230882366,1610956,HINDUSTAN UNILEVER,0.0068981899003410785,2594.306188964844,2497.2630322265627,0.01343188855435869,58.171858911947666,40.452241809391126,Bullish
2025-09-10,2622.881591796875,2632.2081780734443,2598.572683531688,2621.393291290843,1031486,HINDUSTAN UNILEVER,0.0005677443533604887,2600.512414550781,2504.1866064453125,0.01338710678595674,58.38159275326955,37.96008761465737,Bullish
2025-09-11,2601.54931640625,2636.9708204363524,2593.611713610197,2623.1793324727764,1212707,HINDUSTAN UNILEVER,-0.00813314465179904,2607.368518066406,2510.6656787109373,0.013084236553062536,54.18751895271876,33.873231589164334,Sideways
2025-09-12,2560.372802734375,2608.395199020342,2548.9624996026387,2604.5257148528326,1368380,HINDUSTAN UNILEVER,-0.01582768906674259,2611.6052001953126,2516.091025390625,0.01371815641544872,47.14690697062718,27.000522996059317,Sideways
2025-09-15,2560.868896484375,2573.1720829359647,2548.3670761897,2560.37279634945,752745,HINDUSTAN UNILEVER,0.00019375840481905549,2616.58603515625,2521.401279296875,0.013608706138411222,47.23585757303127,21.347798408913604,Sideways
2025-09-16,2560.769775390625,2569.7988954313,2552.534706310226,2568.01288636171,1040928,HINDUSTAN UNILEVER,-3.8706039924951696e-05,2617.2210327148437,2526.1955908203126,0.011141556770933835,47.218758204967514,16.667838734481847,Sideways
2025-09-17,2549.656982421875,2570.8902135171456,2546.481990008828,2566.8220955202946,970247,HINDUSTAN UNILEVER,-0.004339629854876237,2615.4797119140626,2529.35673828125,0.010680170634520175,45.24139667205591,11.924766174562592,Sideways
2025-09-18,2566.623779296875,2589.5434608386845,2550.847649216938,2550.847649216938,1550153,HINDUSTAN UNILEVER,0.0066545409802081235,2611.3620727539064,2533.2084619140624,0.009029907072743332,48.768893076109386,9.426265587166199,Sideways
2025-09-19,2539.635986328125,2584.384074543658,2534.8733764379317,2579.7207815780857,2214708,HINDUSTAN UNILEVER,-0.010514900230583546,2606.9765502929686,2535.911220703125,0.009135312679465758,43.922149978234444,5.208456678312359,Sideways
2025-09-22,2552.1376953125,2567.0207005828506,2540.231291096219,2548.962702635441,1174161,HINDUSTAN UNILEVER,0.004922638146441782,2604.1140625,2539.161669921875,0.009162800251480181,46.57107831963638,2.841837233624574,Sideways
2025-09-23,2502.527587890625,2555.213521550528,2498.558786627699,2548.8632941880032,1430474,HINDUSTAN UNILEVER,-0.019438648436952977,2598.68671875,2539.21326171875,0.010025018924937403,38.748960139838665,-3.002238846250748,Bearish
2025-09-24,2529.61474609375,2555.908054888213,2490.4228329850216,2502.527628586512,1882881,HINDUSTAN UNILEVER,0.010823919917684721,2591.5875244140625,2539.8661279296875,0.008676983641243724,44.25445319724651,-5.385918438539193,Bearish
2025-09-25,2518.502197265625,2547.474399043097,2512.0528949895665,2526.142091514596,1624258,HINDUSTAN UNILEVER,-0.0043929807277116595,2585.8278076171873,2540.092353515625,0.00826039893566049,42.56416113049793,-8.078566818347099,Bearish
2025-09-26,2492.208740234375,2525.54652468155,2479.905311279923,2515.2277385461766,885612,HINDUSTAN UNILEVER,-0.010440116772499675,2578.4855224609373,2539.977255859375,0.008393636865029712,38.78902728050377,-12.19361192959741,Bearish
2025-09-29,2478.4169921875,2497.7648977229896,2423.945293497526,2475.5397082588324,2403556,HINDUSTAN UNILEVER,-0.005533945782397853,2570.964636230469,2539.7411083984375,0.00841275083864299,36.93838497123242,-16.378888007056048,Bearish
2025-09-30,2494.788330078125,2506.5956589551924,2472.166357093869,2478.4170251763394,1678088,HINDUSTAN UNILEVER,0.006605562317491653,2562.8980346679687,2540.2332373046875,0.008136839865494542,40.56345731525559,-18.165320794335912,Bearish
2025-10-01,2516.41845703125,2530.110870187784,2478.4171355140884,2495.780641485965,1483899,HINDUSTAN UNILEVER,0.008670125113358962,2556.523156738281,2541.648115234375,0.00853898082138143,45.05733157905159,-17.63245520640794,Bearish
2025-10-03,2525.050537109375,2528.721872140129,2488.7361501691885,2516.4184426371576,1242611,HINDUSTAN UNILEVER,0.0034303039122947077,2550.4856079101564,2542.941943359375,0.008612973113120224,46.78647293729972,-16.32542928135581,Bearish
2025-10-06,2521.974853515625,2529.714064556161,2500.5432294397424,2515.426234426769,818923,HINDUSTAN UNILEVER,-0.0012180681331118715,2545.9413452148438,2544.7556884765627,0.008275704348334023,46.22821011375387,-15.360715019561667,Bearish
2025-10-07,2497.566650390625,2539.437456341468,2488.736164248618,2520.188866616989,1291750,HINDUSTAN UNILEVER,-0.009678210348122662,2540.6479614257814,2546.3313037109374,0.008457301192212557,41.95029416009551,-16.37692700083926,Bearish
2025-10-08,2480.60009765625,2505.305788537764,2466.70929328416,2491.414984165673,1225128,HINDUSTAN UNILEVER,-0.006793233218309269,2533.60830078125,2548.0120947265623,0.008247286215031067,39.232517103879765,-18.33993003049818,Bearish
2025-10-09,2497.963623046875,2503.3214078814285,2478.814108419605,2481.493000836882,1259173,HINDUSTAN UNILEVER,0.006999727770320874,2527.36240234375,2549.5202392578126,0.008503819841757122,43.28225356955659,-18.283768782910556,Bearish
2025-10-10,2509.17529296875,2515.12849489021,2486.9501026898624,2490.422803810714,1018875,HINDUSTAN UNILEVER,0.00448832393651899,2522.743701171875,2551.0144873046875,0.008524455636570507,45.79424411494814,-17.137027540657982,Bearish
2025-10-13,2473.35693359375,2511.854353327809,2466.014506099277,2499.5509243788547,1114750,HINDUSTAN UNILEVER,-0.014274952999645207,2518.3929077148437,2552.11384765625,0.008395799200433204,39.73894698995556,-18.900594807660582,Bearish
2025-10-14,2482.782958984375,2489.6290444351357,2462.9389521863327,2473.555447376003,1461017,HINDUSTAN UNILEVER,0.0038110251143288476,2514.4886108398437,2551.738798828125,0.008477167123898838,41.915611923846086,-19.314982010673702,Bearish
2025-10-15,2499.3525390625,2512.0527512652384,2483.080551145378,2483.080551145378,881070,HINDUSTAN UNILEVER,0.006673793219888591,2511.4177490234374,2551.0502099609375,0.008669305144920684,45.63315953678478,-18.097740730327132,Bearish
2025-10-16,2541.52099609375,2548.466397996017,2487.545398204978,2498.1618926654496,1446646,HINDUSTAN UNILEVER,0.01687175233273308,2511.010949707031,2551.4034326171877,0.009517986583120829,53.74654629821908,-13.57395408676166,Bearish
2025-10-17,2583.391845703125,2594.603757423401,2540.0327414928897,2545.4898430859407,2050690,HINDUSTAN UNILEVER,0.01647472111138537,2511.8493530273436,2552.772666015625,0.010119944903667345,60.111870169036045,-6.534863111291088,Bullish
2025-10-20,2574.164306640625,2604.228023538072,2565.433137975568,2588.650527606881,1011485,HINDUSTAN UNILEVER,-0.0035718697021699386,2513.5757690429687,2553.9394873046876,0.009842012849371026,58.21062805169803,-1.6815344020328666,Bullish
2025-10-21,2571.485595703125,2586.3686009360827,2564.9372187424715,2573.7677049527942,82020,HINDUSTAN UNILEVER,-0.0010406138141958454,2514.5431640625,2555.4119140625,0.009798271885336121,57.64068565158258,1.9264075535343181,Bullish
2025-10-23,2581.308349609375,2646.396542743126,2575.8512480603545,2580.712932545832,3386744,HINDUSTAN UNILEVER,0.003819875142471618,2518.4822021484374,2557.4558447265626,0.00862708970234119,59.21754914731934,5.514770849664728,Bullish
2025-10-24,2496.772705078125,2563.845541367595,2455.1996099512826,2563.845541367595,3110800,HINDUSTAN UNILEVER,-0.03274914620101188,2516.8401000976564,2557.4161572265625,0.011268871290662336,44.027465872624724,1.5197360239162663,Bearish
2025-10-27,2492.208740234375,2505.3057356327795,2486.453930097325,2496.7727162326983,2127832,HINDUSTAN UNILEVER,-0.0018279456654053394,2515.525427246094,2557.971787109375,0.011237893868951989,43.380485303933014,-1.991672912839931,Bearish
2025-10-28,2477.62353515625,2506.298027731777,2462.541896386315,2499.3526254379835,2294976,HINDUSTAN UNILEVER,-0.005852320811920997,2514.7961669921874,2558.011474609375,0.011069101000931796,41.292196927971524,-5.883571796441629,Bearish
2025-10-29,2468.693603515625,2493.994710552656,2464.6254854896224,2493.002510276694,1870143,HINDUSTAN UNILEVER,-0.0036042326503255007,2514.3099975585938,2558.160302734375,0.011028815627640359,40.02187505967475,-9.578090291433455,Bearish
2025-10-30,2450.337890625,2477.5240812054235,2435.752352825584,2471.5708795685664,1195631,HINDUSTAN UNILEVER,-0.007435395329936867,2512.0874755859377,2556.2056640625,0.011023830815334376,37.47012171053891,-13.827777430733931,Bearish
2025-10-31,2446.269775390625,2460.160579225737,2433.7679550444664,2449.742476349403,1401937,HINDUSTAN UNILEVER,-0.0016602262283661462,2508.580041503906,2553.4413916015624,0.01079439426594595,36.90846122082301,-17.324244895541142,Bearish
2025-11-03,2440.812744140625,2455.596431753257,2421.2664466287306,2436.943259855451,1049185,HINDUSTAN UNILEVER,-0.0022307561107517415,2504.3681518554686,2549.278115234375,0.010736324636064642,36.12618743142869,-20.301533921865484,Bearish
2025-11-04,2426.624267578125,2444.0870900572017,2422.2586830765586,2440.812780562824,1251588,HINDUSTAN UNILEVER,-0.005813013143495138,2499.600622558594,2545.263671875,0.010775913774945184,34.10232565979955,-23.534655546656722,Bearish
2025-11-06,2417.0,2444.682292267998,2413.6266157779787,2444.682292267998,1329256,HINDUSTAN UNILEVER,-0.003966113628184553,2495.5722900390624,2541.4159228515623,0.010632809219004167,32.76159850596501,-26.567274682891366,Bearish
2025-11-07,2414.0,2425.0,2400.60009765625,2417.0,817896,HINDUSTAN UNILEVER,-0.0012412081092263438,2492.24228515625,2537.47443359375,0.01056188900043332,32.33485630545351,-28.879813610905785,Bearish
2025-11-10,2408.800048828125,2429.300048828125,2404.0,2405.0,780558,HINDUSTAN UNILEVER,-0.0021540808499896924,2487.7841064453123,2532.2184619140626,0.010379770691411988,31.567316569486906,-30.77732809401914,Bearish
2025-11-11,2427.5,2433.699951171875,2403.10009765625,2422.199951171875,1422399,HINDUSTAN UNILEVER,0.007763181166063449,2483.700341796875,2528.09453125,0.010508626344310858,37.32867263496534,-30.42151196201803,Bearish
2025-11-12,2424.5,2434.800048828125,2416.199951171875,2430.60009765625,1680827,HINDUSTAN UNILEVER,-0.0012358393408856694,2481.2574951171873,2523.8034423828126,0.010076497917068989,36.793495365476666,-30.035370981538563,Bearish
2025-11-13,2407.60009765625,2431.0,2405.0,2429.0,1256059,HINDUSTAN UNILEVER,-0.006970469104454535,2477.4983520507812,2519.37875,0.010096849710280806,33.84938854151453,-30.738695802241637,Bearish
2025-11-14,2427.699951171875,2430.199951171875,2392.0,2405.10009765625,975973,HINDUSTAN UNILEVER,0.008348501703082656,2473.91572265625,2514.810341796875,0.010174739313795537,39.998829288361854,-29.33602812146364,Bearish
2025-11-17,2425.0,2438.39990234375,2416.0,2431.39990234375,920038,HINDUSTAN UNILEVER,-0.0011121436858668732,2468.0896728515627,2510.432021484375,0.009224968254394523,39.468072718019876,-28.11813897078764,Bearish
2025-11-18,2404.0,2422.89990234375,2401.89990234375,2415.800048828125,1229034,HINDUSTAN UNILEVER,-0.008659793814432937,2459.120080566406,2505.5959912109374,0.008185744495828737,35.520131058166655,-28.51873135734286,Bearish
2025-11-19,2441.60009765625,2450.699951171875,2411.0,2412.0,1465143,HINDUSTAN UNILEVER,0.015640639624064034,2452.4918701171873,2502.170791015625,0.00924325633259782,45.945894226882785,-25.50814801403385,Bearish
2025-11-20,2428.39990234375,2459.0,2425.0,2445.10009765625,1396929,HINDUSTAN UNILEVER,-0.0054063707341637235,2445.3375854492188,2498.6701025390626,0.009256057065588677,43.29899393205742,-23.911744758432178,Bearish
2025-11-21,2433.699951171875,2443.199951171875,2413.0,2436.199951171875,1840712,HINDUSTAN UNILEVER,0.0021825271953805903,2437.957165527344,2494.9162353515626,0.009201342144311099,44.677091836712826,-21.965707033327817,Bearish
2025-11-24,2424.199951171875,2444.89990234375,2413.0,2441.89990234375,4092327,HINDUSTAN UNILEVER,-0.003903521465505877,2434.3285278320313,2490.9426025390626,0.005969288555740609,42.674968028882304,-20.948546912139136,Bearish
2025-11-25,2414.10009765625,2424.199951171875,2406.0,2422.0,1240672,HINDUSTAN UNILEVER,-0.004166262568705448,2430.423095703125,2487.1936181640626,0.005999759468273215,40.59227355893264,-20.71858303026511,Bearish
2025-11-26,2425.199951171875,2427.699951171875,2409.0,2412.0,1242683,HINDUSTAN UNILEVER,0.004597925962722682,2427.8019165039063,2484.4901611328123,0.006062265410843263,43.83637443753764,-19.416844289313758,Bearish
2025-11-27,2451.699951171875,2459.699951171875,2425.0,2426.10009765625,1872248,HINDUSTAN UNILEVER,0.010926934081123996,2426.9522338867187,2482.3067822265625,0.0065881632641946455,50.75090893886414,-16.06172881661041,Bearish
2025-11-28,2466.60009765625,2470.0,2447.199951171875,2450.0,973225,HINDUSTAN UNILEVER,0.006077475539881139,2427.765344238281,2480.423388671875,0.006513031447775871,54.167629638760644,-12.061421774381415,Bearish
2025-12-01,2464.5,2488.0,2458.800048828125,2466.60009765625,1924828,HINDUSTAN UNILEVER,-0.0008514139192021819,2428.67685546875,2478.7202490234376,0.006502389297556328,53.60316681641668,-8.957355138098137,Bearish
2025-12-02,2477.800048828125,2484.39990234375,2460.0,2471.0,2179406,HINDUSTAN UNILEVER,0.005396651989501011,2430.526220703125,2476.9437744140623,0.006563894928061814,56.68184233154763,-5.362343420953039,Bullish
2025-12-03,2448.0,2484.89990234375,2403.10009765625,2478.199951171875,3535932,HINDUSTAN UNILEVER,-0.01202681743517553,2431.595007324219,2475.1110546875,0.007023025410508064,48.85893790157582,-4.861841344853019,Bearish
2025-12-04,2462.199951171875,2483.0,2423.199951171875,2440.0,2587753,HINDUSTAN UNILEVER,0.005800633648641806,2433.8550048828124,2473.3122998046874,0.00703845967194277,52.241380173989306,-3.2815448516348624,Bearish
2025-12-05,2338.60009765625,2422.0,2286.699951171875,2422.0,4008271,HINDUSTAN UNILEVER,-0.05019895051853851,2430.085009765625,2470.03375,0.01344161088862847,32.248198939453346,-11.865841670427017,Bearish
2025-12-08,2314.0,2355.10009765625,2302.0,2350.10009765625,1898154,HINDUSTAN UNILEVER,-0.010519155318989504,2425.345007324219,2465.721455078125,0.01359241392047675,29.803433908753348,-20.418608031855,Bearish
2025-12-09,2306.5,2330.39990234375,2298.10009765625,2318.0,1471488,HINDUSTAN UNILEVER,-0.003241140881590332,2419.2950073242187,2461.4814111328124,0.0134013734774667,29.079615806063984,-27.485093266228432,Bearish
2025-12-10,2301.699951171875,2316.89990234375,2295.0,2306.5,2857290,HINDUSTAN UNILEVER,-0.002081096391990056,2413.1550048828126,2457.6712353515627,0.013398622264886691,28.600862983416945,-33.09120276359454,Bearish
2025-12-11,2305.60009765625,2313.0,2292.0,2296.300048828125,1108032,HINDUSTAN UNILEVER,0.0016944634692237504,2408.0550048828127,2454.2148974609377,0.013386828905628966,29.614829921681576,-36.7952232740181,Bearish
2025-12-12,2260.60009765625,2309.0,2244.699951171875,2306.89990234375,3203114,HINDUSTAN UNILEVER,-0.019517695217719955,2399.7000122070312,2449.5311328125,0.013691537938586686,25.172824727078478,-42.86765845142645,Bearish
2025-12-15,2293.5,2299.0,2252.0,2260.60009765625,1274115,HINDUSTAN UNILEVER,0.0145536144928331,2393.1250122070314,2445.072763671875,0.014269354135398092,33.07627465048425,-44.5122504011606,Bearish
2025-12-16,2281.10009765625,2302.699951171875,2276.0,2293.39990234375,1256042,HINDUSTAN UNILEVER,-0.0054065412442773075,2386.980017089844,2440.1937548828123,0.014216104219320196,31.71654800702366,-46.28265225357427,Bearish
2025-12-17,2275.60009765625,2286.199951171875,2268.300048828125,2281.199951171875,808100,HINDUSTAN UNILEVER,-0.002411117340116342,2378.6800170898437,2435.266259765625,0.01356015382486268,31.105740079864034,-47.58102803818838,Bearish
2025-12-18,2265.5,2278.300048828125,2255.300048828125,2270.0,1057295,HINDUSTAN UNILEVER,-0.004438432599230713,2370.535021972656,2430.6249267578123,0.013554436096300925,29.964509269277357,-48.86174588146787,Bearish
2025-12-19,2280.0,2284.800048828125,2263.699951171875,2263.699951171875,1237214,HINDUSTAN UNILEVER,0.0064003531229308575,2362.8500244140623,2426.6129248046873,0.013677733345487785,33.72389623459662,-48.15163312755294,Bearish
2025-12-22,2289.5,2295.0,2280.0,2280.0,790773,HINDUSTAN UNILEVER,0.004166666666666652,2356.115026855469,2422.44365234375,0.013773525899262418,36.14242664531946,-46.288705663630935,Bearish
2025-12-23,2302.60009765625,2310.0,2280.699951171875,2289.300048828125,1128801,HINDUSTAN UNILEVER,0.005721815966914123,2350.5400268554686,2418.3121484375,0.01389738452136791,39.4250658021918,-43.25661845676996,Bearish
2025-12-24,2282.199951171875,2305.0,2278.10009765625,2302.60009765625,519380,HINDUSTAN UNILEVER,-0.008859613315025827,2343.390026855469,2414.4890087890626,0.013873237033631096,36.296011668063365,-42.015460752635136,Bearish
2025-12-26,2285.39990234375,2290.0,2275.0,2282.300048828125,533626,HINDUSTAN UNILEVER,0.0014021344493639898,2335.0750244140627,2410.54134765625,0.013531407637342452,37.13879914160084,-40.30896831827613,Bearish
2025-12-29,2293.300048828125,2298.699951171875,2280.0,2288.89990234375,1086695,HINDUSTAN UNILEVER,0.0034567895431663054,2326.410021972656,2406.4202978515623,0.013447053792758004,39.274778409424655,-37.88240024339166,Bearish
2025-12-30,2290.199951171875,2298.0,2283.0,2293.300048828125,1556717,HINDUSTAN UNILEVER,-0.0013518063882805853,2317.69501953125,2401.393876953125,0.013442237216214264,38.71879591588093,-35.796835892417675,Bearish
2025-12-31,2315.89990234375,2325.5,2286.800048828125,2290.0,1324220,HINDUSTAN UNILEVER,0.011221706278844668,2309.6000122070313,2396.0440380859377,0.0137073026245377,45.59470534069757,-31.70476702375663,Bearish
2026-01-01,2323.0,2326.0,2300.0,2322.0,758866,HINDUSTAN UNILEVER,0.003065805067423044,2303.3500122070313,2391.020751953125,0.013615659374348426,47.35222262928676,-27.571032717911294,Bearish
2026-01-02,2348.0,2357.699951171875,2322.0,2326.0,973413,HINDUSTAN UNILEVER,0.01076194575979339,2297.6400146484375,2386.5510400390626,0.013819044957649585,53.09754479240503,-22.02385019660369,Bearish
2026-01-05,2384.10009765625,2394.0,2336.39990234375,2341.5,1344113,HINDUSTAN UNILEVER,0.015374828644058702,2299.9150146484376,2382.606875,0.008671476890807554,59.90222434473474,-14.547003106799366,Bullish
2026-01-06,2424.699951171875,2428.10009765625,2367.800048828125,2398.800048828125,1584720,HINDUSTAN UNILEVER,0.017029424878400645,2305.4500122070312,2381.165419921875,0.008929604415617493,65.89503413099425,-5.284561908620617,Bullish
2026-01-07,2399.39990234375,2421.89990234375,2382.0,2416.0,892690,HINDUSTAN UNILEVER,-0.010434300877474434,2310.095007324219,2379.3092431640625,0.009304778696349525,59.88835828451337,0.014321880399620568,Bullish
2026-01-08,2386.699951171875,2418.10009765625,2368.10009765625,2389.0,1163828,HINDUSTAN UNILEVER,-0.005292969779430945,2314.345007324219,2377.490771484375,0.00940640195149231,57.07581629408468,3.1526042782529657,Bullish
2026-01-09,2372.60009765625,2386.0,2361.0,2382.0,1189464,HINDUSTAN UNILEVER,-0.005907677464317196,2317.6950073242188,2375.5689013671877,0.009565561859918078,54.04136513841421,4.450670784974136,Bearish
2026-01-12,2406.199951171875,2413.89990234375,2361.0,2362.0,1057665,HINDUSTAN UNILEVER,0.01416161684761641,2324.975,2374.686142578125,0.008589847274204908,59.55904936282916,8.097284758324804,Bullish
2026-01-13,2389.5,2422.199951171875,2365.0,2415.10009765625,1519683,HINDUSTAN UNILEVER,-0.006940383804655004,2329.775,2373.5507470703124,0.008432575821172721,55.962785524172865,9.529851911674086,Bullish
2026-01-14,2353.5,2398.89990234375,2341.0,2398.89990234375,1027639,HINDUSTAN UNILEVER,-0.015065913370998163,2333.3949951171876,2371.8044921875,0.009131908733431185,49.08255577935586,7.671836411742788,Bearish
2026-01-15,2353.5,2353.5,2353.5,2353.5,0,HINDUSTAN UNILEVER,0.0,2337.289990234375,2370.3420068359374,0.009091954139783788,49.08255577935586,6.128697927047597,Bearish
2026-01-16,2360.39990234375,2372.89990234375,2348.89990234375,2370.0,1367606,HINDUSTAN UNILEVER,0.0029317622025706314,2342.0349853515627,2369.2100048828124,0.008977697515005038,50.43703002047539,5.400263142505082,Bearish
2026-01-19,2413.89990234375,2425.39990234375,2353.0,2353.0,1505238,HINDUSTAN UNILEVER,0.022665650827589534,2348.72998046875,2369.2080029296876,0.010059987584966193,59.44529108449378,9.035816936467654,Bullish
2026-01-20,2379.10009765625,2439.0,2368.5,2423.0,1460806,HINDUSTAN UNILEVER,-0.014416424083580015,2353.2099853515624,2368.61400390625,0.010770454040450989,52.731587061791636,9.005160225196505,Sideways
2026-01-21,2368.0,2400.5,2360.0,2379.10009765625,1020245,HINDUSTAN UNILEVER,-0.004665670716076709,2356.47998046875,2367.42400390625,0.010830612425502158,50.76224904302901,7.99304065005299,Sideways
2026-01-22,2390.60009765625,2402.0,2365.699951171875,2368.89990234375,1745964,HINDUSTAN UNILEVER,0.009543960158889364,2361.8999877929687,2366.746005859375,0.010688849772362537,54.489028782434744,8.911837483700765,Sideways
2026-01-23,2409.5,2434.300048828125,2376.800048828125,2400.0,1378097,HINDUSTAN UNILEVER,0.007905923856641461,2368.1049926757814,2366.78400390625,0.010756349510407876,57.393363693519994,11.037817668724529,Bullish
2026-01-27,2400.89990234375,2421.60009765625,2380.5,2412.0,2060117,HINDUSTAN UNILEVER,-0.0035692457589748816,2373.4849853515625,2366.2480029296876,0.0108447794788177,55.65297022237004,11.891636887618006,Bullish
2026-01-28,2378.39990234375,2420.199951171875,2340.60009765625,2403.10009765625,1797593,HINDUSTAN UNILEVER,-0.009371486074049029,2377.894982910156,2365.3160009765625,0.011133317283052514,51.272375971869046,10.630194544727146,Sideways
2026-01-29,2352.60009765625,2374.699951171875,2312.0,2370.5,1478536,HINDUSTAN UNILEVER,-0.010847546984035783,2379.7299926757814,2364.2880029296875,0.011258964150177835,46.73022908498958,7.4626391210122165,Bearish
2026-01-30,2373.0,2385.0,2340.0,2341.0,2090462,HINDUSTAN UNILEVER,0.008671215462446424,2382.2299926757814,2362.9160009765624,0.011386167553383088,50.46677793258767,6.5232344703545095,Sideways
2026-02-02,2357.300048828125,2360.0,2303.0,2356.10009765625,1375089,HINDUSTAN UNILEVER,-0.006616077190002123,2382.6949951171873,2361.49400390625,0.011274716723157496,47.694039882769275,4.4604770640162315,Bearish
2026-02-03,2368.60009765625,2399.89990234375,2343.300048828125,2390.0,1553270,HINDUSTAN UNILEVER,0.004793640433572444,2381.9199951171877,2360.1920068359377,0.010764751077540803,49.83057053637698,3.6949533380575303,Sideways
2026-02-04,2371.0,2393.5,2356.800048828125,2360.60009765625,1232755,HINDUSTAN UNILEVER,0.0010132155048565572,2379.234997558594,2359.1280078125,0.009976891194491815,50.29493240667653,3.2445215079555965,Sideways
2026-02-05,2354.39990234375,2423.0,2351.60009765625,2362.5,1962066,HINDUSTAN UNILEVER,-0.007001306476697611,2376.984997558594,2357.93400390625,0.00983587357128238,47.05088674311998,1.5304201584262955,Bearish
2026-02-06,2424.199951171875,2429.0,2337.5,2354.39990234375,1421995,HINDUSTAN UNILEVER,0.0296466410649443,2378.859997558594,2357.91400390625,0.011900754082025273,59.02005277868147,5.738117638292806,Bullish
2026-02-09,2435.0,2439.0,2402.0,2425.0,958484,HINDUSTAN UNILEVER,0.004455098195552898,2381.9799926757814,2357.5800048828123,0.011816497734063307,60.5076087215726,9.830897420622023,Bullish
